accessed_at_utc,accessed_at_utc_std,session_id,channel_id,channel_login,viewers,geo,category,video_bitrate,uptime,uptime_sec,language_channel,language_session,video_height,video_width,embed_count,site_count,timezone,session_count,video_codec,channel_view_count,broadcaster,broadcast_part,featured,channel_subscription,audio_codec,producer,mature,lon,lat
2014-01-06 00:00:26,2014-01-06 00:00:00,8118186560,37701508,phantoml0rd,48254,None,gaming,2861.34375,Sun Jan  5 06:17:57 2014,42149.0,en,en,1080,1920,0,0,US/Pacific,,AVC,48487513,obs,20,True,True,aac,True,,,
2014-01-06 00:00:26,2014-01-06 00:00:00,8119578352,21390470,sing_sing,17281,NL,gaming,1871.640625,Sun Jan  5 08:43:31 2014,33415.0,nl,nl,720,1280,0,0,Europe/Amsterdam,,AVC,14876907,obs,15,True,True,aac,True,True,4.8896900,52.3740300
2014-01-06 00:00:26,2014-01-06 00:00:00,8121019856,30661033,crs_saintvicious,11507,US,gaming,804.34375,Sun Jan  5 10:55:30 2014,25496.0,en,en,1200,1920,0,0,America/Los_Angeles,,AVC,32483122,xsplit,11,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8120747648,28036688,trick2g,10350,US,gaming,3173.8359375,Sun Jan  5 10:32:09 2014,26897.0,en,en,1080,1920,0,0,US/Eastern,,AVC,25160022,xsplit,11,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123029664,12616386,totalbiscuit,9774,US,gaming,2880.078125,Sun Jan  5 13:46:04 2014,15262.0,en,en,720,1280,0,0,Europe/London,,AVC,31000175,xsplit,5,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8120216256,54459757,freeteamhomicid3,8305,US,gaming,1044.3671875,Sun Jan  5 09:44:39 2014,29747.0,en,en,720,1280,0,0,,,AVC,25,obs,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8118020944,30777889,itshafu,7708,US,gaming,2034.0078125,Sun Jan  5 05:58:38 2014,43308.0,en,en,1080,1920,0,0,US/Eastern,,AVC,21658092,obs,20,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8119722112,23161357,lirik,6875,US,gaming,4597.1796875,Sun Jan  5 08:58:02 2014,32544.0,en,en,1080,1920,0,0,America/New_York,,AVC,13916594,obs,15,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8120491616,22480377,scglive,5870,US,gaming,1257.5859375,Sun Jan  5 10:09:15 2014,28271.0,en,en,720,1280,0,0,US/Eastern,,AVC,30951399,fme,12,True,False,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8121827664,23675880,nesl_lol,5608,US,gaming,1080.421875,Sun Jan  5 12:03:06 2014,21440.0,en,en,720,1280,0,0,America/Kentucky/Louisville,,AVC,11945214,obs,8,True,False,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8121811248,20694610,towelliee,4821,US,gaming,3855.4921875,Sun Jan  5 12:01:46 2014,21520.0,en,en,1080,1920,0,0,US/Pacific,,AVC,48679206,obs,8,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8119700016,43131877,savjz,4298,FI,gaming,1774.7734375,Sun Jan  5 08:55:59 2014,32667.0,en,en,768,1364,0,0,Europe/Helsinki,,AVC,198253,obs,15,False,False,aac,False,,24.9354500,60.1695200
2014-01-06 00:00:26,2014-01-06 00:00:00,8123360368,38009707,officialfriberg,4203,SE,gaming,3553.046875,Sun Jan  5 14:14:58 2014,13528.0,sv,sv,720,1280,0,0,CET,,AVC,885633,obs,4,True,True,aac,True,,18.0649000,59.3325800
2014-01-06 00:00:26,2014-01-06 00:00:00,8122997808,38467083,egjd,3823,US,gaming,1119.734375,Sun Jan  5 13:43:20 2014,15426.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,5185035,obs,5,True,False,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8124383760,37175237,ioddorange,3653,US,gaming,2084.0625,Sun Jan  5 15:53:16 2014,7630.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,1171534,obs,1,False,True,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123644736,41939266,mushisgosu,3175,CA,gaming,2571.7734375,Sun Jan  5 14:41:10 2014,11956.0,en,en,720,1280,0,0,Canada/Central,,AVC,2553595,delay,3,True,True,aac,True,,-75.6981200,45.4111700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123279296,24937017,bashurverse,2905,US,gaming,4717.5859375,Sun Jan  5 14:07:47 2014,13959.0,en,en,720,1280,0,0,US/Eastern,,AVC,2379507,obs,5,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123752464,43307058,thejustinflynn,2622,US,gaming,2028.0703125,Sun Jan  5 14:51:21 2014,11345.0,en,en,1080,1920,0,0,America/Los_Angeles,,AVC,2219112,obs,3,False,True,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123067632,20046669,mine,2518,US,gaming,3120.296875,Sun Jan  5 13:49:18 2014,15068.0,en,en,1080,1920,0,0,US/Pacific,,AVC,734665,obs,5,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8119741568,29211549,zanderlp,2410,None,gaming,2595.75,Sun Jan  5 08:59:53 2014,32433.0,de,de,1080,1920,0,0,Europe/Amsterdam,,AVC,826495,obs,14,False,True,aac,False,,,
2014-01-06 00:00:26,2014-01-06 00:00:00,8123750576,22552479,giantwaffle,2365,US,gaming,2952.6875,Sun Jan  5 14:51:10 2014,11356.0,en,en,720,1280,0,0,US/Eastern,,AVC,3639565,xsplit,3,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122011616,35744104,brunecia,2309,PL,gaming,4063.5546875,Sun Jan  5 12:17:56 2014,20550.0,pl,pl,720,1280,0,0,Europe/Warsaw,,AVC,2236658,xsplit,9,True,True,aac,True,True,21.0117800,52.2297700
2014-01-06 00:00:26,2014-01-06 00:00:00,8119761024,23945610,lagtvmaximusblack,2268,CA,gaming,3863.0859375,Sun Jan  5 09:01:44 2014,32322.0,en,en,720,1280,0,0,Canada/Atlantic,,AVC,14629141,obs,14,True,True,aac,True,True,-75.6981200,45.4111700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123973024,39411368,joindotared,2266,AU,gaming,2305.40625,Sun Jan  5 15:12:15 2014,10091.0,en,en,720,1280,0,0,Europe/Berlin,,AVC,54801634,delay,2,True,False,aac,True,,149.1280700,-35.2834600
2014-01-06 00:00:26,2014-01-06 00:00:00,8124029536,26490481,summit1g,2186,US,gaming,3214.0234375,Sun Jan  5 15:17:33 2014,9773.0,en,en,720,1280,0,0,US/Pacific,,AVC,9346713,obs,2,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8121726688,44141636,thepvpremade,2148,NL,gaming,2507.0859375,Sun Jan  5 11:54:58 2014,21928.0,en,en,800,1280,0,0,Europe/Amsterdam,,AVC,243772,xsplit,9,False,False,aac,False,,4.8896900,52.3740300
2014-01-06 00:00:26,2014-01-06 00:00:00,8122053568,24124090,datmodz,2040,US,gaming,3296.7578125,Sun Jan  5 12:21:20 2014,20346.0,en,en,720,1280,0,0,US/Pacific,,AVC,3730441,obs,8,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8124325360,54504044,filmzer333,2036,PK,sports,237.3515625,Sun Jan  5 15:47:23 2014,7983.0,en,en,,,0,0,,,AVC,119,site,1,False,False,???,False,,73.0432900,33.7214800
2014-01-06 00:00:26,2014-01-06 00:00:00,8122064080,20880226,dragon,1994,KR,gaming,1044.4609375,Sun Jan  5 12:22:17 2014,20289.0,ko,ko,1080,1920,0,0,America/Los_Angeles,,AVC,25480708,obs,8,True,True,aac,True,,126.9784000,37.5660000
2014-01-06 00:00:26,2014-01-06 00:00:00,8123760672,38009457,officialxizt,1991,SE,gaming,3009.2109375,Sun Jan  5 14:52:12 2014,11294.0,sv,sv,768,1024,0,0,Europe/Stockholm,,AVC,461619,delay,3,True,True,aac,True,,18.0649000,59.3325800
2014-01-06 00:00:26,2014-01-06 00:00:00,8123781504,25812641,snutzy,1908,CA,gaming,403.4453125,Sun Jan  5 14:54:07 2014,11179.0,en,en,720,1280,0,0,America/New_York,,AVC,3185642,obs,3,True,True,aac,True,,-75.6981200,45.4111700
2014-01-06 00:00:26,2014-01-06 00:00:00,8121298352,27701417,pwnstarzdotcom,1895,US,gaming,3176.625,Sun Jan  5 11:18:59 2014,24087.0,en,en,720,1280,0,0,America/Chicago,,AVC,4837392,xsplit,10,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122543344,25015411,merlinidota,1872,US,gaming,3849.9765625,Sun Jan  5 13:04:02 2014,17784.0,en,en,1200,1920,0,0,US/Pacific,,AVC,11212237,obs,6,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8121747600,54489390,teamoguatelindat86,1799,US,sports,674.5625,Sun Jan  5 11:56:46 2014,21820.0,en,en,360,640,0,0,,,AVC,31,xsplit,8,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8119818720,26333153,sunlol,1737,SE,gaming,1590.0234375,Sun Jan  5 09:07:07 2014,31999.0,sv,sv,1080,1920,0,0,Europe/Stockholm,,AVC,4305,obs,1,False,False,aac,False,,18.0649000,59.3325800
2014-01-06 00:00:26,2014-01-06 00:00:00,8123869584,31723226,cobaltstreak,1667,US,gaming,2409.8515625,Sun Jan  5 15:02:22 2014,10684.0,en,en,720,1280,0,0,US/Central,,AVC,7765030,obs,2,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8118770144,29514354,furkay,1619,DE,gaming,2452.46875,Sun Jan  5 07:21:26 2014,38340.0,de,de,720,1280,0,0,Europe/Berlin,,AVC,4035627,obs,18,True,True,aac,True,,-0.1257400,51.5085300
2014-01-06 00:00:26,2014-01-06 00:00:00,8124131920,21802540,versuta,1568,UA,gaming,1604.953125,Sun Jan  5 15:27:51 2014,9155.0,ru,ru,720,1280,0,0,America/Los_Angeles,,AVC,39640245,rebroadcast,1,True,True,aac,True,True,30.5238000,50.4546600
2014-01-06 00:00:26,2014-01-06 00:00:00,8119242096,37116492,legendarylea,1499,US,gaming,1882.5078125,Sun Jan  5 08:09:32 2014,35454.0,en,en,1080,1920,0,0,US/Pacific,,AVC,5900397,obs,16,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123324448,39194732,narkuss_lol,1406,FR,gaming,511.8828125,Sun Jan  5 14:11:43 2014,13723.0,en,en,720,1280,0,0,Europe/Paris,,AVC,147299,xsplit,4,False,False,aac,False,,2.3488000,48.8534100
2014-01-06 00:00:26,2014-01-06 00:00:00,8122680496,25080754,pobelter,1400,US,gaming,714.046875,Sun Jan  5 13:15:44 2014,17082.0,en,en,720,1280,0,0,US/Pacific,,AVC,1270901,obs,6,True,False,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8121806256,27138097,grabagra,1385,PL,gaming,3301.734375,Sun Jan  5 12:01:22 2014,21544.0,en,en,1080,1920,0,0,Europe/Warsaw,,AVC,6982048,obs,8,True,True,aac,True,,21.0117800,52.2297700
2014-01-06 00:00:26,2014-01-06 00:00:00,8124043968,7886744,nycfurby,1303,US,gaming,3558.8984375,Sun Jan  5 15:18:55 2014,9691.0,en,en,720,1280,0,0,US/East-Indiana,,AVC,3196345,xsplit,2,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122503504,31500812,smitegame,1260,US,gaming,3113.1953125,Sun Jan  5 13:00:32 2014,17994.0,en,en,1080,1920,0,0,US/Eastern,,AVC,46685457,obs,6,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122920384,29725676,bigp4nda,1257,BR,gaming,1428.0234375,Sun Jan  5 13:36:27 2014,15839.0,en,en,720,1280,0,0,Brazil/East,,AVC,120764,obs,5,False,False,aac,False,,-47.9297200,-15.7797200
2014-01-06 00:00:26,2014-01-06 00:00:00,8122723536,25725272,vinesauce,1232,US,gaming,807.765625,Sun Jan  5 13:19:19 2014,16867.0,en,en,720,1280,0,0,US/Eastern,,AVC,6475702,xsplit,6,True,False,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123055360,7111448,avilo,1154,US,gaming,1200.8984375,Sun Jan  5 13:48:17 2014,15129.0,en,en,720,1280,0,0,US/Eastern,,AVC,2172884,obs,5,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123065568,12943173,pokelawls,1140,CA,gaming,2850.8671875,Sun Jan  5 13:49:08 2014,15078.0,en,en,720,1280,0,0,Canada/Eastern,,AVC,439476,obs,5,False,True,aac,False,,-75.6981200,45.4111700
2014-01-06 00:00:26,2014-01-06 00:00:00,8120284720,30084132,guardsmanbob,1136,DK,gaming,1908.3046875,Sun Jan  5 09:50:57 2014,29369.0,en,en,1080,1920,0,0,Europe/Copenhagen,,AVC,10112361,obs,13,True,True,aac,True,,12.5655300,55.6759400
2014-01-06 00:00:26,2014-01-06 00:00:00,8123392288,27189946,baramout,1134,FR,gaming,2088.359375,Sun Jan  5 14:17:52 2014,13354.0,fr,fr,720,1280,0,0,,,AVC,373179,obs,4,True,False,aac,True,,2.3488000,48.8534100
2014-01-06 00:00:26,2014-01-06 00:00:00,8123891632,20872246,therealmarkofj,1111,US,gaming,3081.4375,Sun Jan  5 15:04:34 2014,10552.0,en,en,720,1280,0,0,America/Chicago,,AVC,930209,delay,2,False,True,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8120674400,29746541,nevorius,1103,None,gaming,1572.9453125,Sun Jan  5 10:25:30 2014,27296.0,en,en,1080,1920,0,0,Europe/Stockholm,,AVC,1286,obs,12,False,False,aac,False,,,
2014-01-06 00:00:26,2014-01-06 00:00:00,8119612976,9652911,theemero,1087,DE,gaming,2076.328125,Sun Jan  5 08:47:04 2014,33202.0,de,de,720,1280,0,0,Europe/Berlin,,AVC,5598824,obs,15,True,True,aac,True,,-0.1257400,51.5085300
2014-01-06 00:00:26,2014-01-06 00:00:00,8123040624,2261919,crream,1056,US,gaming,3224.21875,Sun Jan  5 13:47:03 2014,15203.0,en,en,720,1280,0,0,America/New_York,,AVC,5950066,obs,5,True,True,mp3,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8116605120,44437327,videoisnothere87,1052,None,entertainment,603.1328125,Sun Jan  5 02:31:10 2014,55756.0,en,en,360,640,0,0,,,AVC,125509,xsplit,1,False,False,aac,False,,,
2014-01-06 00:00:26,2014-01-06 00:00:00,8120983872,26302559,numotthenummy,1048,US,gaming,1031.578125,Sun Jan  5 10:52:31 2014,25675.0,en,en,1080,1920,0,0,US/Pacific,,AVC,1812825,xsplit,11,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122141888,27927950,widgitybear,1034,US,gaming,4855.5390625,Sun Jan  5 12:28:57 2014,19889.0,en,en,1080,1920,0,0,US/Pacific,,AVC,2559382,xsplit,8,False,True,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122677728,29578325,beyondthesummit,1017,US,gaming,3162.59375,Sun Jan  5 13:15:32 2014,17094.0,en,en,1080,1920,0,0,Asia/Singapore,,AVC,103809220,rebroadcast,1,True,False,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8121863536,20687760,angrytestie,992,CA,gaming,2190.546875,Sun Jan  5 12:05:44 2014,21282.0,en,en,1080,1920,0,0,Canada/Eastern,,AVC,35202331,obs,8,True,True,mp3,True,,-75.6981200,45.4111700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123093376,10180554,dexter_bl,972,US,gaming,2463.6875,Sun Jan  5 13:51:40 2014,14926.0,en,en,720,1280,0,0,US/Pacific,,AVC,11070643,xsplit,5,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8109701728,54305239,arconai319,956,US,entertainment,904.78125,Sat Jan  4 13:38:28 2014,102118.0,en,en,432,768,0,0,,,AVC,24,xsplit,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123551536,29396564,peeve,932,US,gaming,2566.828125,Sun Jan  5 14:32:31 2014,12475.0,en,en,720,1280,0,0,US/Central,,AVC,1055391,obs,3,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8120732496,37292693,rflegendary,928,US,gaming,1311.53125,Sun Jan  5 10:30:45 2014,26981.0,en,en,720,1280,0,0,US/Arizona,,AVC,2160550,obs,11,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8118737456,32944300,inmateoo,874,RU,gaming,883.7890625,Sun Jan  5 07:17:59 2014,38547.0,ru,ru,1080,1920,0,0,Europe/Moscow,,AVC,285200,obs,18,False,False,aac,False,,37.6155600,55.7522200
2014-01-06 00:00:26,2014-01-06 00:00:00,8115912816,43201452,saltybet,871,US,gaming,2599.0859375,Sun Jan  5 00:25:42 2014,63284.0,en,en,480,640,0,0,US/Mountain,,AVC,12524856,obs,32,False,True,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122941392,18585465,colminigun,856,US,gaming,1243.3046875,Sun Jan  5 13:38:17 2014,15729.0,en,en,616,1096,0,0,America/Los_Angeles,,AVC,6624153,obs,5,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8117768992,37993514,willywonka_hc,838,NO,gaming,3730.3671875,Sun Jan  5 05:27:39 2014,45167.0,en,en,720,1280,0,0,Europe/Oslo,,AVC,975548,obs,21,False,True,aac,False,,10.7460900,59.9127300
2014-01-06 00:00:26,2014-01-06 00:00:00,8123764320,41894612,history_teacher,837,US,gaming,2446.0390625,Sun Jan  5 14:52:32 2014,11274.0,en,en,1080,1920,0,0,US/Eastern,,AVC,338774,obs,3,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122743184,38718052,alinity,830,CA,gaming,2473.4140625,Sun Jan  5 13:20:55 2014,16771.0,en,en,1080,1920,0,0,Canada/Central,,AVC,7512052,obs,6,True,True,aac,True,,-75.6981200,45.4111700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122136992,19877307,wolv21,818,US,gaming,2800.453125,Sun Jan  5 12:28:34 2014,19912.0,en,en,720,1280,0,0,US/Eastern,,AVC,3669249,obs,7,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123188384,21654122,koibu,793,US,gaming,1759.359375,Sun Jan  5 13:59:41 2014,14445.0,en,en,800,1280,0,0,America/Los_Angeles,,AVC,2123278,obs,4,True,True,aac,True,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123846960,36954803,h2p_gucio,784,NO,gaming,2112.515625,Sun Jan  5 15:00:12 2014,10814.0,pl,pl,1080,1920,0,0,Europe/Warsaw,,AVC,2096223,obs,2,True,True,mp3,True,,10.7460900,59.9127300
2014-01-06 00:00:26,2014-01-06 00:00:00,8123025376,23085852,lefty643,752,US,gaming,5545.453125,Sun Jan  5 13:45:45 2014,15281.0,en,en,720,1280,0,0,US/Central,,AVC,473131,obs,7,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123248848,22571839,milicua,750,ES,gaming,2395.140625,Sun Jan  5 14:05:02 2014,14124.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,286185,xsplit,4,True,False,aac,True,,-3.7025600,40.4165000
2014-01-06 00:00:26,2014-01-06 00:00:00,8121069056,43334060,diehahn,733,DE,gaming,3159.5390625,Sun Jan  5 10:59:24 2014,25262.0,en,en,1080,1920,0,0,Europe/Berlin,,AVC,262061,obs,10,False,True,aac,False,,-0.1257400,51.5085300
2014-01-06 00:00:26,2014-01-06 00:00:00,8121836096,26302544,zap55,725,US,gaming,2055.21875,Sun Jan  5 12:03:42 2014,21404.0,en,en,720,1280,0,0,US/Eastern,,AVC,811683,xsplit,8,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8117587280,24831133,kingkongor,708,CA,gaming,2978.234375,Sun Jan  5 05:03:58 2014,46588.0,en,en,720,1280,0,0,Europe/Amsterdam,,AVC,23194672,obs,22,True,True,aac,True,,-75.6981200,45.4111700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123405024,29884841,vernnotice,693,US,gaming,2283.453125,Sun Jan  5 14:18:59 2014,13287.0,en,en,720,1280,0,0,US/Central,,AVC,473900,xsplit,4,False,True,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8107435648,54304808,arconai309,688,TW,entertainment,928.5,Sat Jan  4 10:40:18 2014,112808.0,en,en,432,768,0,0,,,AVC,15867,xsplit,1,False,False,aac,False,,121.5318500,25.0477600
2014-01-06 00:00:26,2014-01-06 00:00:00,8123323440,25541768,millbee,686,GB,gaming,3701.9296875,Sun Jan  5 14:11:38 2014,13728.0,en,en,720,1280,0,0,GMT,,AVC,1250307,obs,4,True,True,aac,True,True,-0.1257400,51.5085300
2014-01-06 00:00:26,2014-01-06 00:00:00,8119236928,52251215,urgameart,686,None,gaming,3439.015625,Sun Jan  5 08:08:59 2014,35487.0,en,en,1080,1920,0,0,Europe/Berlin,,AVC,31832,obs,16,False,False,aac,False,,,
2014-01-06 00:00:26,2014-01-06 00:00:00,8123761440,25281570,ngotie,675,GB,gaming,3344.9609375,Sun Jan  5 14:52:16 2014,11290.0,en,en,720,1280,0,0,GMT,,AVC,850529,xsplit,3,True,True,aac,True,,-0.1257400,51.5085300
2014-01-06 00:00:26,2014-01-06 00:00:00,8122804800,27132299,loadingreadyrun,674,CA,gaming,1599.7734375,Sun Jan  5 13:26:09 2014,16457.0,en,en,720,1280,0,0,America/Los_Angeles,,AVC,510969,unknown_rtmp,6,True,True,aac,True,,-75.6981200,45.4111700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123280560,35782417,denissnidertv,649,None,gaming,3059.71875,Sun Jan  5 14:07:54 2014,13952.0,pt-br,pt-br,720,1280,0,0,America/Sao_Paulo,,AVC,3943377,obs,4,True,True,aac,True,,,
2014-01-06 00:00:26,2014-01-06 00:00:00,8060730352,52314286,reebok170,649,MX,entertainment,1040.171875,Tue Dec 31 15:22:12 2013,441494.0,es,es,360,640,0,0,,,AVC,4398,fme,242,False,False,mp3,False,True,-99.1276600,19.4284700
2014-01-06 00:00:26,2014-01-06 00:00:00,8121564048,53937743,universall_movies__hd720p,639,US,entertainment,775.15625,Sun Jan  5 11:41:59 2014,22707.0,es,es,400,720,0,0,,,AVC,74305,fme,1,False,False,mp3,False,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8118273936,52681541,extremo_tv_univision_ny,629,US,entertainment,406.5625,Sun Jan  5 06:27:55 2014,41551.0,es,es,360,640,0,0,,,AVC,73958,xsplit,1,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8120847632,29693067,machinegunnerusmc,627,US,gaming,950.3046875,Sun Jan  5 10:40:50 2014,26376.0,en,en,720,1280,0,0,America/New_York,,AVC,160048,obs,11,False,False,aac,False,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122942272,54494874,estadio1030,609,MX,sports,378.8828125,Sun Jan  5 13:38:21 2014,15725.0,en,en,736,1296,0,0,,,AVC,1,obs,1,False,False,mp3,False,,-99.1276600,19.4284700
2014-01-06 00:00:26,2014-01-06 00:00:00,8124066336,35824977,behkuhtv,607,US,gaming,2208.359375,Sun Jan  5 15:21:05 2014,9561.0,en,en,720,1280,0,0,America/New_York,,AVC,4734320,obs,2,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8121823664,32947748,gripex90,602,DK,gaming,1901.8515625,Sun Jan  5 12:02:45 2014,21461.0,da,da,800,1280,0,0,Europe/Copenhagen,,AVC,346327,obs,8,False,False,aac,False,,12.5655300,55.6759400
2014-01-06 00:00:26,2014-01-06 00:00:00,8119687616,14410317,ezekiel_iii,597,US,gaming,1866.328125,Sun Jan  5 08:54:42 2014,32744.0,en,en,720,1280,0,0,MST,,AVC,656457,obs,15,False,True,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8122679024,39221909,chaoschunk,588,US,gaming,2362.96875,Sun Jan  5 13:15:37 2014,17089.0,en,en,480,852,0,0,US/Pacific,,AVC,579340,obs,6,False,True,aac,False,True,40.7142700,-74.0059700
2014-01-06 00:00:26,2014-01-06 00:00:00,8124306320,32126992,gbrmit,575,BR,gaming,252.8671875,Sun Jan  5 15:45:35 2014,8091.0,pt-br,pt-br,600,960,0,0,Brazil/East,,AVC,2129591,xsplit,1,True,True,aac,True,,-47.9297200,-15.7797200
2014-01-06 00:00:26,2014-01-06 00:00:00,8054220928,46580374,katy_hd56,574,MX,entertainment,861.1328125,Tue Dec 31 02:04:40 2013,489346.0,es,es,360,640,0,0,,,AVC,7871,fme,1,False,False,mp3,False,True,-99.1276600,19.4284700
2014-01-06 00:00:26,2014-01-06 00:00:00,8123840080,11717011,nextgentactics,562,CA,gaming,1046.671875,Sun Jan  5 14:59:36 2014,10850.0,en,en,432,768,0,0,Canada/Eastern,,AVC,6549719,xsplit,2,True,True,aac,True,,-75.6981200,45.4111700
2014-01-06 00:00:26,2014-01-06 00:00:00,8109864272,54307478,arconai322,553,TW,entertainment,1017.6171875,Sat Jan  4 13:51:56 2014,101310.0,en,en,432,768,0,0,,,AVC,6,xsplit,1,False,False,aac,False,,121.5318500,25.0477600
2014-01-06 00:00:31,2014-01-06 00:00:00,8109864272,54307478,arconai322,547,TW,entertainment,1017.6171875,Sat Jan  4 13:51:56 2014,101315.0,en,en,432,768,0,0,,,AVC,6,xsplit,1,False,False,aac,False,,121.5318500,25.0477600
2014-01-06 00:00:31,2014-01-06 00:00:00,8123693504,23102290,utorak007,543,GB,gaming,1205.6015625,Sun Jan  5 14:45:43 2014,11688.0,en,en,720,1280,0,0,Etc/GMT,,AVC,1730035,obs,3,True,True,aac,True,,-0.1257400,51.5085300
2014-01-06 00:00:31,2014-01-06 00:00:00,8120298624,22002458,clashtournaments,536,US,gaming,1820.453125,Sun Jan  5 09:52:10 2014,29301.0,en,en,480,854,0,0,US/Eastern,,AVC,2863171,xsplit,13,True,True,aac,True,,40.7142700,-74.0059700
2014-01-06 00:00:31,2014-01-06 00:00:00,8122385152,43488678,gnimsh,531,PL,gaming,2230.4453125,Sun Jan  5 12:50:12 2014,18619.0,en,en,720,1280,0,0,Europe/Warsaw,,AVC,34582,xsplit,7,False,False,aac,False,,21.0117800,52.2297700
